날짜,year,Month,요일,브랜드,Product,Retail,매체,상품유형,목적,소재타입,캠페인,광고세트,광고명,노출수,클릭수,조회수,CTR(%),광고비(₩),장바구니,구매수,구매전환값(₩),ROAS,CPA(₩),메모
2025-03-01,2025,3,토,CG,,Qoo10,Meta,DA,유입,이미지,ヌーディーブラーティント_コレクション1_メガ割,ヌーディーブラーティント_コレクション1_メガ割,ヌーディーブラーティント_コレクション1_メガ割,"129,167","2,522",0,1.95,"601,013",0,0,0,0%,0,
2025-03-01,2025,3,토,CG,,Qoo10,Meta,DA,유입,이미지,タンフルグラスティントミルク_1_メガ割,タンフルグラスティントミルク_1_メガ割,タンフルグラスティントミルク_1_メガ割,"7,219",169,0,2.34,"49,589",0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,Google,DA,유입,이미지,企画セット_メガ割,企画セット_メガ割,企画セット_メガ割,"927,028","16,397",0,1.77,"1,570,265",0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,Google,DA,유입,이미지,本格的ハリケアセット_メガ割,本格的ハリケアセット_メガ割,本格的ハリケアセット_メガ割,"966,486","11,887",0,1.23,"1,187,006",0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,Google,DA,유입,이미지,スペシャル毛穴ホームケアセット_メガ割,スペシャル毛穴ホームケアセット_メガ割,スペシャル毛穴ホームケアセット_メガ割,"403,713","8,083",0,2.00,"795,091",0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,Meta,DA,유입,이미지,スペシャル毛穴ホームケアセット_3_メガ割,スペシャル毛穴ホームケアセット_3_メガ割,スペシャル毛穴ホームケアセット_3_メガ割,4,0,0,0.00,11,0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,Meta,DA,유입,이미지,本格的ハリケアセット_3_メガ割,本格的ハリケアセット_3_メガ割,本格的ハリケアセット_3_メガ割,90,4,0,4.44,668,0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,Meta,DA,유입,이미지,企画セット_1_メガ割,企画セット_1_メガ割,企画セット_1_メガ割,526,13,0,2.47,"4,642",0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,Meta,DA,유입,이미지,スペシャル毛穴ホームケアセット_1_メガ割,スペシャル毛穴ホームケアセット_1_メガ割,スペシャル毛穴ホームケアセット_1_メガ割,33,1,0,3.03,289,0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,Meta,DA,유입,이미지,本格的ハリケアセット_コレクション1_メガ割,本格的ハリケアセット_コレクション1_メガ割,本格的ハリケアセット_コレクション1_メガ割,"323,910","4,531",0,1.40,"1,815,504",0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,Meta,DA,유입,이미지,本格的ハリケアセット_2_メガ割,本格的ハリケアセット_2_メガ割,本格的ハリケアセット_2_メガ割,74,3,0,4.05,935,0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,Meta,DA,유입,이미지,企画セット_コレクション1_メガ割,企画セット_コレクション1_メガ割,企画セット_コレクション1_メガ割,"54,763",582,0,1.06,"326,338",0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,Meta,DA,유입,이미지,スペシャル毛穴ホームケアセット_2_メガ割,スペシャル毛穴ホームケアセット_2_メガ割,スペシャル毛穴ホームケアセット_2_メガ割,23,1,0,4.35,223,0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,Meta,DA,유입,이미지,本格的ハリケアセット_1_メガ割,本格的ハリケアセット_1_メガ割,本格的ハリケアセット_1_メガ割,203,0,0,0.00,"1,069",0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,Meta,DA,유입,이미지,企画セット_2_メガ割,企画セット_2_メガ割,企画セット_2_メガ割,90,1,0,1.11,367,0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,LINE AD,DA,유입,이미지,スペシャル毛穴ホームケアセット_3_メガ割,スペシャル毛穴ホームケアセット_3_メガ割,スペシャル毛穴ホームケアセット_3_メガ割,906,28,0,3.09,"3,763",0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,LINE AD,DA,유입,이미지,スペシャル毛穴ホームケアセット_2_メガ割,スペシャル毛穴ホームケアセット_2_メガ割,スペシャル毛穴ホームケアセット_2_メガ割,"4,494",146,0,3.25,"21,073",0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,LINE AD,DA,유입,이미지,企画セット_2_メガ割,企画セット_2_メガ割,企画セット_2_メガ割,"12,907",555,0,4.30,"74,463",0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,LINE AD,DA,유입,이미지,スペシャル毛穴ホームケアセット_1_メガ割,スペシャル毛穴ホームケアセット_1_メガ割,スペシャル毛穴ホームケアセット_1_メガ割,623,22,0,3.53,"3,117",0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,LINE AD,DA,유입,이미지,本格的ハリケアセット_2_メガ割,本格的ハリケアセット_2_メガ割,本格的ハリケアセット_2_メガ割,"13,281",560,0,4.22,"76,912",0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,LINE AD,DA,유입,이미지,本格的ハリケアセット_3_メガ割,本格的ハリケアセット_3_メガ割,本格的ハリケアセット_3_メガ割,"161,263","7,037",0,4.36,"981,085",0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,LINE AD,DA,유입,이미지,企画セット_1_メガ割,企画セット_1_メガ割,企画セット_1_メガ割,"2,721",13,0,0.48,"1,681",0,0,0,0%,0,
2025-03-02,2025,3,일,BOH,,Qoo10,LINE AD,DA,유입,이미지,本格的ハリケアセット_1_メガ割,本格的ハリケアセット_1_メガ割,本格的ハリケアセット_1_メガ割,"465,251","3,942",0,0.85,"538,917",0,0,0,0%,0,
2025-03-02,2025,3,일,WM,,Qoo10,Google,DA,유입,이미지,ウォータフルグロウティント_メガ割,ウォータフルグロウティント_メガ割,ウォータフルグロウティント_メガ割,"212,535","3,666",0,1.72,"1,049,010",0,0,0,0%,0,
2025-03-02,2025,3,일,WM,,Qoo10,Google,DA,유입,이미지,ステイフィクサーマルチカラーパウダー_メガ割,ステイフィクサーマルチカラーパウダー_メガ割,ステイフィクサーマルチカラーパウダー_メガ割,"74,845","1,375",0,1.84,"456,833",0,0,0,0%,0,
2025-03-02,2025,3,일,WM,,Qoo10,Google,DA,유입,이미지,ステイフィクサーマルチカラーパウダー_メガ割,ステイフィクサーマルチカラーパウダー_メガ割,ステイフィクサーマルチカラーパウダー_メガ割,"202,985","3,905",0,1.92,"494,853",0,0,0,0%,0,
2025-03-02,2025,3,일,WM,,Qoo10,Google,DA,유입,이미지,6色パレット_メガ割,6色パレット_メガ割,6色パレット_メガ割,"772,560","9,684",0,1.25,"1,045,784",0,0,0,0%,0,
2025-03-02,2025,3,일,WM,,Qoo10,Google,DA,유입,이미지,ウォータフルグロウティント_メガ割,ウォータフルグロウティント_メガ割,ウォータフルグロウティント_メガ割,"701,918","7,527",0,1.07,"1,006,421",0,0,0,0%,0,
2025-03-02,2025,3,일,WM,,Qoo10,Google,DA,유입,이미지,6色パレット_メガ割,6色パレット_メガ割,6色パレット_メガ割,"143,461","1,992",0,1.39,"848,363",0,0,0,0%,0,
2025-03-02,2025,3,일,WM,,Qoo10,Meta,DA,유입,이미지,ステイフィクサーマルチカラーパウダー_コレクション1_メガ割,ステイフィクサーマルチカラーパウダー_コレクション1_メガ割,ステイフィクサーマルチカラーパウダー_コレクション1_メガ割,"498,829","7,144",0,1.43,"2,311,116",0,0,0,0%,0,
2025-03-02,2025,3,일,WM,,Qoo10,Meta,DA,유입,이미지,6色パレット_コレクション1_メガ割,6色パレット_コレクション1_メガ割,6色パレット_コレクション1_メガ割,"156,753","2,152",0,1.37,"687,543",0,0,0,0%,0,
2025-03-02,2025,3,일,WM,,Qoo10,Meta,DA,유입,이미지,6色パレット_1_メガ割,6色パレット_1_メガ割,6色パレット_1_メガ割,38,0,0,0.00,208,0,0,0,0%,0,
2025-03-02,2025,3,일,WM,,Qoo10,Meta,DA,유입,이미지,6色パレット_2_メガ割,6色パレット_2_メガ割,6色パレット_2_メガ割,"9,830",228,0,2.32,"67,554",0,0,0,0%,0,
2025-03-02,2025,3,일,WM,,Qoo10,Meta,DA,유입,이미지,ウォータフルグロウティント_コレクション1_メガ割,ウォータフルグロウティント_コレクション1_メガ割,ウォータフルグロウティント_コレクション1_メガ割,"161,738","2,202",0,1.36,"730,984",0,0,0,0%,0,
2025-03-02,2025,3,일,WM,,Qoo10,Meta,DA,유입,이미지,ウォータフルグロウティント_1_メガ割,ウォータフルグロウティント_1_メガ割,ウォータフルグロウティント_1_メガ割,308,20,0,6.49,"3,699",0,0,0,0%,0,
2025-03-02,2025,3,일,WM,,Qoo10,Meta,DA,유입,이미지,ステイフィクサーマルチカラーパウダー_1_メガ割,ステイフィクサーマルチカラーパウダー_1_メガ割,ステイフィクサーマルチカラーパウダー_1_メガ割,34,0,0,0.00,274,0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Google,DA,유입,이미지,ティーツリシカ スージングトナーセット_メガ割,ティーツリシカ スージングトナーセット_メガ割,ティーツリシカ スージングトナーセット_メガ割,"13,497",247,0,1.83,"24,407",0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Google,DA,유입,이미지,トラブルセラム鼻パックセット_メガ割,トラブルセラム鼻パックセット_メガ割,トラブルセラム鼻パックセット_メガ割,"14,793",261,0,1.76,"29,931",0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Google,DA,유입,이미지,トラブルセラム鼻パックセット_メガ割,トラブルセラム鼻パックセット_メガ割,トラブルセラム鼻パックセット_メガ割,"4,892",88,0,1.80,"32,732",0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Google,DA,유입,이미지,オールケアティーツリーシカセット_メガ割,オールケアティーツリーシカセット_メガ割,オールケアティーツリーシカセット_メガ割,"17,706",309,0,1.75,"32,079",0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Google,DA,유입,이미지,オールケアティーツリーシカセット_メガ割,オールケアティーツリーシカセット_メガ割,オールケアティーツリーシカセット_メガ割,"4,292",74,0,1.72,"26,289",0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Google,DA,유입,이미지,ティーツリシカ スージングトナーセット_メガ割,ティーツリシカ スージングトナーセット_メガ割,ティーツリシカ スージングトナーセット_メガ割,"10,092",153,0,1.52,"57,280",0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Meta,DA,유입,이미지,トラブルセラム鼻パックセット_3_メガ割,トラブルセラム鼻パックセット_3_メガ割,トラブルセラム鼻パックセット_3_メガ割,27,0,0,0.00,142,0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Meta,DA,유입,이미지,ティーツリシカ スージングトナーセット_3_メガ割,ティーツリシカ スージングトナーセット_3_メガ割,ティーツリシカ スージングトナーセット_3_メガ割,27,3,0,11.11,151,0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Meta,DA,유입,이미지,トラブルセラム鼻パックセット_1_メガ割,トラブルセラム鼻パックセット_1_メガ割,トラブルセラム鼻パックセット_1_メガ割,152,2,0,1.32,738,0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Meta,DA,유입,이미지,オールケアティーツリーシカセット_2_メガ割,オールケアティーツリーシカセット_2_メガ割,オールケアティーツリーシカセット_2_メガ割,202,3,0,1.49,889,0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Meta,DA,유입,이미지,トラブルセラム鼻パックセット_M_メガ割,トラブルセラム鼻パックセット_M_メガ割,トラブルセラム鼻パックセット_M_メガ割,"2,237",5,"2,183",0.22,"8,202",0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Meta,DA,유입,이미지,オールケアティーツリーシカセット_1_メガ割,オールケアティーツリーシカセット_1_メガ割,オールケアティーツリーシカセット_1_メガ割,"1,559",9,0,0.58,"4,616",0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Meta,DA,유입,이미지,ティーツリシカ スージングトナーセット_1_メガ割,ティーツリシカ スージングトナーセット_1_メガ割,ティーツリシカ スージングトナーセット_1_メガ割,51,0,0,0.00,293,0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Meta,DA,유입,이미지,トラブルセラム鼻パックセット_2_メガ割,トラブルセラム鼻パックセット_2_メガ割,トラブルセラム鼻パックセット_2_メガ割,"254,857","1,567",0,0.61,"862,128",0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Meta,DA,유입,이미지,オールケアティーツリーシカセット_3_メガ割,オールケアティーツリーシカセット_3_メガ割,オールケアティーツリーシカセット_3_メガ割,47,0,0,0.00,151,0,0,0,0%,0,
2025-03-02,2025,3,일,BG,,Qoo10,Meta,DA,유입,이미지,ティーツリシカ スージングトナーセット_2_メガ割,ティーツリシカ スージングトナーセット_2_メガ割,ティーツリシカ スージングトナーセット_2_メガ割,"10,744",58,0,0.54,"32,476",0,0,0,0%,0,
2025-03-02,2025,3,일,CG,,Qoo10,Google,DA,유입,이미지,ヌーディーブラーティント_メガ割,ヌーディーブラーティント_メガ割,ヌーディーブラーティント_メガ割,"36,533",393,0,1.08,"35,797",0,0,0,0%,0,
2025-03-02,2025,3,일,CG,,Qoo10,Google,DA,유입,이미지,タンフルグラスティントミルク_メガ割,タンフルグラスティントミルク_メガ割,タンフルグラスティントミルク_メガ割,"32,973",551,0,1.67,"61,991",0,0,0,0%,0,
2025-03-02,2025,3,일,CG,,Qoo10,Google,DA,유입,이미지,タンフルグラスティントミルク_メガ割,タンフルグラスティントミルク_メガ割,タンフルグラスティントミルク_メガ割,"21,568",284,0,1.32,"33,195",0,0,0,0%,0,
2025-03-02,2025,3,일,CG,,Qoo10,Google,DA,유입,이미지,ヌーディーブラーティント_メガ割,ヌーディーブラーティント_メガ割,ヌーディーブラーティント_メガ割,"44,461",636,0,1.43,"72,170",0,0,0,0%,0,
2025-03-02,2025,3,일,CG,,Qoo10,Meta,DA,유입,이미지,ヌーディーブラーティント_2_メガ割,ヌーディーブラーティント_2_メガ割,ヌーディーブラーティント_2_メガ割,"10,027",155,0,1.55,"41,113",0,0,0,0%,0,
2025-03-02,2025,3,일,CG,,Qoo10,Meta,DA,유입,이미지,ヌーディーブラーティント_コレクション1_メガ割,ヌーディーブラーティント_コレクション1_メガ割,ヌーディーブラーティント_コレクション1_メガ割,"414,392","6,834",0,1.65,"1,788,139",0,0,0,0%,0,
2025-03-02,2025,3,일,CG,,Qoo10,Meta,DA,유입,이미지,タンフルグラスティントミルク_2_メガ割,タンフルグラスティントミルク_2_メガ割,タンフルグラスティントミルク_2_メガ割,157,2,0,1.27,757,0,0,0,0%,0,
2025-03-02,2025,3,일,CG,,Qoo10,Meta,DA,유입,이미지,ヌーディーブラーティント_1_メガ割,ヌーディーブラーティント_1_メガ割,ヌーディーブラーティント_1_メガ割,69,0,0,0.00,255,0,0,0,0%,0,
2025-03-02,2025,3,일,CG,,Qoo10,Meta,DA,유입,이미지,タンフルグラスティントミルク_1_メガ割,タンフルグラスティントミルク_1_メガ割,タンフルグラスティントミルク_1_メガ割,"4,107",70,0,1.70,"19,469",0,0,0,0%,0,
2025-03-02,2025,3,일,CG,,Qoo10,Meta,DA,유입,이미지,タンフルグラスティントミルク_3_メガ割,タンフルグラスティントミルク_3_メガ割,タンフルグラスティントミルク_3_メガ割,"10,926",165,0,1.51,"43,535",0,0,0,0%,0,
2025-03-03,2025,3,월,BOH,,Qoo10,Google,DA,유입,이미지,本格的ハリケアセット_メガ割,本格的ハリケアセット_メガ割,本格的ハリケアセット_メガ割,"431,905","7,463",0,1.73,"725,829",0,0,0,0%,0,
2025-03-03,2025,3,월,BOH,,Qoo10,Google,DA,유입,이미지,企画セット_メガ割,企画セット_メガ割,企画セット_メガ割,"212,278","5,544",0,2.61,"566,472",0,0,0,0%,0,
2025-03-03,2025,3,월,BOH,,Qoo10,Google,DA,유입,이미지,スペシャル毛穴ホームケアセット_メガ割,スペシャル毛穴ホームケアセット_メガ割,スペシャル毛穴ホームケアセット_メガ割,"311,348","7,707",0,2.48,"755,235",0,0,0,0%,0,
2025-03-03,2025,3,월,BOH,,Qoo10,Meta,DA,유입,이미지,本格的ハリケアセット_コレクション1_メガ割,本格的ハリケアセット_コレクション1_メガ割,本格的ハリケアセット_コレクション1_メガ割,"108,999","2,095",0,1.92,"708,871",0,0,0,0%,0,
2025-03-03,2025,3,월,BOH,,Qoo10,Meta,DA,유입,이미지,スペシャル毛穴ホームケアセット_1_メガ割,スペシャル毛穴ホームケアセット_1_メガ割,スペシャル毛穴ホームケアセット_1_メガ割,179,4,0,2.23,"1,982",0,0,0,0%,0,
2025-03-03,2025,3,월,BOH,,Qoo10,Meta,DA,유입,이미지,スペシャル毛穴ホームケアセット_3_メガ割,スペシャル毛穴ホームケアセット_3_メガ割,スペシャル毛穴ホームケアセット_3_メガ割,473,17,0,3.59,"5,911",0,0,0,0%,0,
2025-03-03,2025,3,월,BOH,,Qoo10,Meta,DA,유입,이미지,企画セット_コレクション1_メガ割,企画セット_コレクション1_メガ割,企画セット_コレクション1_メガ割,"77,435","1,310",0,1.69,"441,522",0,0,0,0%,0,
2025-03-03,2025,3,월,BOH,,Qoo10,Meta,DA,유입,이미지,本格的ハリケアセット_3_メガ割,本格的ハリケアセット_3_メガ割,本格的ハリケアセット_3_メガ割,"1,367",30,0,2.19,"13,448",0,0,0,0%,0,
2025-03-03,2025,3,월,BOH,,Qoo10,Meta,DA,유입,이미지,企画セット_1_メガ割,企画セット_1_メガ割,企画セット_1_メガ割,"2,998",76,0,2.54,"30,257",0,0,0,0%,0,
2025-03-03,2025,3,월,BOH,,Qoo10,Meta,DA,유입,이미지,スペシャル毛穴ホームケアセット_2_メガ割,スペシャル毛穴ホームケアセット_2_メガ割,スペシャル毛穴ホームケアセット_2_メガ割,292,8,0,2.74,"2,883",0,0,0,0%,0,
