,,,,,,,,,,,,,,,,,,,,,,,,
event,code,제품,date,유입,장바구니,구매,장바구니 전환율,구매 전환율,,event,date,유입,장바구니,구매,장바구니 전환율,구매 전환율,,event,date,유입,장바구니,구매,장바구니 전환율,구매 전환율
2609 MEGAWARI,1193917996,마리에 콜라보,08월 30일,,,,,,,2606 MEGAWARI,05월 31일,"4,575",585,252,12.79%,5.51%,,2603 MEGAWARI,03월 01일,"6,162","1,028",663,16.68%,10.76%
2609 MEGAWARI,1043733776,아이크림,08월 30일,,,,,,,2606 MEGAWARI,05월 31일,"5,174","1,122",606,21.69%,11.71%,,2603 MEGAWARI,03월 01일,"4,213","1,039",674,24.66%,16.00%
2609 MEGAWARI,1089751381,콜라겐 토너,08월 30일,,,,,,,2606 MEGAWARI,05월 31일,"3,706",412,186,11.12%,5.02%,,2603 MEGAWARI,03월 01일,,,,,
2609 MEGAWARI,1043733836,콜라겐 크림 단품,08월 30일,,,,,,,2606 MEGAWARI,05월 31일,"3,347",629,371,18.79%,11.08%,,2603 MEGAWARI,03월 01일,"4,320",874,542,20.23%,12.55%
2609 MEGAWARI,1043733766,아사츄르 요르탄,08월 30일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 31일,"37,560","5,583","3,072",14.86%,8.18%,,2603 MEGAWARI,03월 01일,"43,896","7,037","4,375",16.03%,9.97%
2609 MEGAWARI,1102765780,기획박스,08월 30일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 31일,"16,141","1,328",533,8.23%,3.30%,,2603 MEGAWARI,03월 01일,"20,294","1,919","1,099",9.46%,5.42%
2609 MEGAWARI,1193919062,콜겔 미스트,08월 30일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 31일,"68,694","4,463","2,827",6.50%,4.12%,,2603 MEGAWARI,03월 01일,,,,,
2609 MEGAWARI,1043733820,3d 단품,08월 30일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 31일,"7,525","1,744","1,004",23.18%,13.34%,,2603 MEGAWARI,03월 01일,"9,510","2,851","1,883",29.98%,19.80%
2609 MEGAWARI,1184844785,nad단품,08월 30일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,05월 31일,"4,059",443,250,10.91%,6.16%,,2603 MEGAWARI,03월 01일,"18,196","2,212","1,313",12.16%,7.22%
2609 MEGAWARI,1125492693,혼합박스,08월 31일,,,,,,,2606 MEGAWARI,06월 01일,"5,477",681,413,12.43%,7.54%,,2603 MEGAWARI,03월 02일,"5,230",112,21,2.14%,0.40%
2609 MEGAWARI,1193917996,마리에 콜라보,08월 31일,,,,,,,2606 MEGAWARI,06월 01일,"2,518",394,262,15.65%,10.41%,,2603 MEGAWARI,03월 02일,"4,338",604,346,13.92%,7.98%
2609 MEGAWARI,1043733776,아이크림,08월 31일,,,,,,,2606 MEGAWARI,06월 01일,"5,175","1,794","1,464",34.67%,28.29%,,2603 MEGAWARI,03월 02일,"2,783",597,341,21.45%,12.25%
2609 MEGAWARI,1089751381,콜라겐 토너,08월 31일,,,,,,,2606 MEGAWARI,06월 01일,"2,287",285,154,12.46%,6.73%,,2603 MEGAWARI,03월 02일,,,,,
2609 MEGAWARI,1043733836,콜라겐 크림 단품,08월 31일,,,,,,,2606 MEGAWARI,06월 01일,,,,,,,2603 MEGAWARI,03월 02일,"2,814",513,304,18.23%,10.80%
2609 MEGAWARI,1043733766,아사츄르 요르탄,08월 31일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 01일,"23,765","4,252","2,840",17.89%,11.95%,,2603 MEGAWARI,03월 02일,"28,632","4,165","1,928",14.55%,6.73%
2609 MEGAWARI,1102765780,기획박스,08월 31일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 01일,"8,921",909,453,10.19%,5.08%,,2603 MEGAWARI,03월 02일,"16,086","1,108",560,6.89%,3.48%
2609 MEGAWARI,1193919062,콜겔 미스트,08월 31일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 01일,"11,511",914,460,7.94%,4.00%,,2603 MEGAWARI,03월 02일,,,,,
2609 MEGAWARI,1043733820,3d 단품,08월 31일,,,,#DIV/0!,#DIV/0!,,2606 MEGAWARI,06월 01일,"4,785","1,215",827,25.39%,17.28%,,2603 MEGAWARI,03월 02일,"6,693","1,965","1,160",29.36%,17.33%
